"","row_id","establishment_id","inspection_id","establishment_name","establishmenttype","establishment_address","establishment_status","minimum_inspections_peryear","infraction_details","inspection_date","severity","action","court_outcome","amount_fined"
"655",655,9000851,103697816,"ATHENS RESTAURANT & TAVERN","Restaurant","707 DANFORTH AVE ","Pass",3,"Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a)","2016-03-29","NA - Not Applicable","Notice to Comply"," "," "
"656",656,9000851,103697816,"ATHENS RESTAURANT & TAVERN","Restaurant","707 DANFORTH AVE ","Pass",3,"OPERATOR FAIL TO ENSURE SINGLE-SERVICE ARTICLES KEPT IN MANNER PREVENTING CONTAMINATION O. REG  562/90 SEC. 59(D)","2016-03-29","S - Significant","Corrected During Inspection"," "," "
"657",657,9000851,103697816,"ATHENS RESTAURANT & TAVERN","Restaurant","707 DANFORTH AVE ","Pass",3,"Operator fail to properly maintain rooms","2016-03-29","M - Minor","Notice to Comply"," "," "
"658",658,9000851,103909964,"ATHENS RESTAURANT & TAVERN","Restaurant","707 DANFORTH AVE ","Pass",3,"Operator fail to properly maintain equipment(NON-FOOD)","2017-02-09","M - Minor","Notice to Comply"," "," "
"659",659,9000853,103786505,"ATIN ITO COMPANY","Food Take Out","182 CARLTON ST ","Pass",1,"FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2016-08-02","S - Significant","Corrected During Inspection"," "," "
"660",660,9000853,103786505,"ATIN ITO COMPANY","Food Take Out","182 CARLTON ST ","Pass",1,"Operator fail to properly maintain rooms","2016-08-02","M - Minor","Notice to Comply"," "," "
"661",661,9000853,103950438,"ATIN ITO COMPANY","Food Take Out","182 CARLTON ST ","Pass",1,"Operator fail to properly maintain rooms","2017-04-18","M - Minor","Notice to Comply"," "," "
"662",662,9000853,103950438,"ATIN ITO COMPANY","Food Take Out","182 CARLTON ST ","Pass",1,"PROVIDE THERMOMETER NOT EASILY READABLE IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2017-04-18","S - Significant","Corrected During Inspection"," "," "
"663",663,9000859,103537463,"ATLANTIS","Banquet Facility","955 LAKE SHORE BLVD W","Pass",3,"Fail to provide garbage containers with required lids O. Reg  562/90 Sec. 20(1)(e)","2015-07-22","M - Minor","Notice to Comply"," "," "
"664",664,9000859,103537463,"ATLANTIS","Banquet Facility","955 LAKE SHORE BLVD W","Pass",3,"Operator fail to properly maintain rooms","2015-07-22","M - Minor","Notice to Comply"," "," "
"665",665,9000859,103537463,"ATLANTIS","Banquet Facility","955 LAKE SHORE BLVD W","Pass",3,"Operator fail to properly wash equipment","2015-07-22","M - Minor","Notice to Comply"," "," "
"666",666,9000859,103537463,"ATLANTIS","Banquet Facility","955 LAKE SHORE BLVD W","Pass",3,"Operator fail to properly wash surfaces in rooms","2015-07-22","M - Minor","Notice to Comply"," "," "
"667",667,9000859,103537463,"ATLANTIS","Banquet Facility","955 LAKE SHORE BLVD W","Pass",3,"Operator fail to provide adequate lighting","2015-07-22","M - Minor","Notice to Comply"," "," "
"668",668,9000881,103545019,"AUNTS & UNCLES","Restaurant","74 LIPPINCOTT ST ","Pass",3,"","2015-08-05","","","",""
"669",669,9000881,103619169,"AUNTS & UNCLES","Restaurant","74 LIPPINCOTT ST ","Pass",3,"Operator fail to properly maintain rooms","2015-12-01","M - Minor","Notice to Comply"," "," "
"670",670,9000881,103696001,"AUNTS & UNCLES","Restaurant","74 LIPPINCOTT ST ","Pass",3,"Operator fail to provide proper equipment","2016-03-23","M - Minor","Notice to Comply"," "," "
"671",671,9000881,103696001,"AUNTS & UNCLES","Restaurant","74 LIPPINCOTT ST ","Pass",3,"STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81","2016-03-23","S - Significant","Corrected During Inspection"," "," "
"672",672,9000881,103771510,"AUNTS & UNCLES","Restaurant","74 LIPPINCOTT ST ","Pass",3,"Operator fail to properly maintain rooms","2016-07-28","M - Minor","Notice to Comply"," "," "
"673",673,9000881,103845881,"AUNTS & UNCLES","Restaurant","74 LIPPINCOTT ST ","Pass",3,"Operator fail to properly maintain rooms","2016-11-08","M - Minor","Notice to Comply"," "," "
"674",674,9000881,103916605,"AUNTS & UNCLES","Restaurant","74 LIPPINCOTT ST ","Pass",3,"FAIL TO REMOVE GARBAGE RECEPTACLE FROM ROOM WHEN FULL O. REG  562/90 SEC. 57(2)(B)","2017-02-22","S - Significant","Corrected During Inspection"," "," "
"675",675,9000881,103916605,"AUNTS & UNCLES","Restaurant","74 LIPPINCOTT ST ","Pass",3,"Operator fail to properly maintain rooms","2017-02-22","M - Minor","Notice to Comply"," "," "
"676",676,9000881,103916605,"AUNTS & UNCLES","Restaurant","74 LIPPINCOTT ST ","Pass",3,"Operator fail to properly wash surfaces in rooms","2017-02-22","M - Minor","Notice to Comply"," "," "
"677",677,9000888,103574903,"AVALON CHILDREN'S MONTESS","Child Care - Catered","31 WOOD GLEN RD ","Pass",2,"","2015-09-18","","","",""
"678",678,9000888,103579306,"AVALON CHILDREN'S MONTESS","Child Care - Catered","31 WOOD GLEN RD ","Pass",2,"Operator fail to properly maintain rooms","2015-05-28","M - Minor","Notice to Comply"," "," "
"679",679,9000888,103696960,"AVALON CHILDREN'S MONTESS","Child Care - Catered","31 WOOD GLEN RD ","Pass",2,"Operator fail to properly maintain rooms","2016-03-29","M - Minor","Notice to Comply"," "," "
"680",680,9000888,103819956,"AVALON CHILDREN'S MONTESS","Child Care - Catered","31 WOOD GLEN RD ","Pass",2,"","2016-09-27","","","",""
"681",681,9000891,103511749,"THE AVENUE DINER","Restaurant","222 DAVENPORT RD ","Pass",2,"","2015-06-16","","","",""
"682",682,9000891,103635195,"THE AVENUE DINER","Restaurant","222 DAVENPORT RD ","Pass",2,"Operator fail to properly wash surfaces in rooms","2015-12-30","M - Minor","Notice to Comply"," "," "
"683",683,9000891,103758879,"THE AVENUE DINER","Restaurant","222 DAVENPORT RD ","Pass",2,"","2016-06-24","","","",""
"684",684,9000891,103843059,"THE AVENUE DINER","Restaurant","222 DAVENPORT RD ","Pass",2,"","2016-11-02","","","",""
"685",685,9000897,103544378,"AVENUE ROAD CHILDCARE CENTRE","Child Care - Food Preparation","1498 AVENUE RD ","Pass",3,"","2015-08-04","","","",""
"686",686,9000897,103627317,"AVENUE ROAD CHILDCARE CENTRE","Child Care - Food Preparation","1498 AVENUE RD ","Pass",3,"","2015-12-14","","","",""
"687",687,9000897,103696051,"AVENUE ROAD CHILDCARE CENTRE","Child Care - Food Preparation","1498 AVENUE RD ","Pass",3,"","2016-03-23","","","",""
"688",688,9000897,103765381,"AVENUE ROAD CHILDCARE CENTRE","Child Care - Food Preparation","1498 AVENUE RD ","Pass",3,"","2016-07-06","","","",""
"689",689,9000897,103859507,"AVENUE ROAD CHILDCARE CENTRE","Child Care - Food Preparation","1498 AVENUE RD ","Pass",3,"","2016-12-01","","","",""
"690",690,9000917,103479379,"B & B FISH & CHIPS","Food Take Out","1116 QUEEN ST E","Pass",2,"","2015-05-01","","","",""
"691",691,9000917,103597555,"B & B FISH & CHIPS","Food Take Out","1116 QUEEN ST E","Pass",2,"","2015-10-26","","","",""
"692",692,9000917,103698566,"B & B FISH & CHIPS","Food Take Out","1116 QUEEN ST E","Pass",2,"Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a)","2016-03-30","NA - Not Applicable","Notice to Comply"," "," "
"693",693,9000917,103846677,"B & B FISH & CHIPS","Food Take Out","1116 QUEEN ST E","Pass",2,"","2016-11-09","","","",""
"694",694,9000917,103890151,"B & B FISH & CHIPS","Food Take Out","1116 QUEEN ST E","Pass",2,"","2017-01-12","","","",""
"695",695,9000927,103724900,"B & W DISCOUNT VARIETY","Food Store (Convenience / Variety)","2284 ISLINGTON AVE ","Pass",1,"","2016-05-09","","","",""
"696",696,9000939,103475193,"BROOKFIELD MOTHERCRAFT PLACE","Child Care - Food Preparation","10 FRONT ST W","Pass",3,"","2015-04-27","","","",""
"697",697,9000939,103635860,"BROOKFIELD MOTHERCRAFT PLACE","Child Care - Food Preparation","10 FRONT ST W","Pass",3,"","2015-12-31","","","",""
"698",698,9000939,103699340,"BROOKFIELD MOTHERCRAFT PLACE","Child Care - Food Preparation","10 FRONT ST W","Pass",3,"FAIL TO USE UTENSILS TO AVOID HAND CONTACT WITH FOOD O. REG  562/90 SEC. 24","2016-03-30","S - Significant","Corrected During Inspection"," "," "
"699",699,9000939,103699340,"BROOKFIELD MOTHERCRAFT PLACE","Child Care - Food Preparation","10 FRONT ST W","Pass",3,"Operator fail to properly wash surfaces in rooms","2016-03-30","M - Minor","Notice to Comply"," "," "
"700",700,9000939,103790808,"BROOKFIELD MOTHERCRAFT PLACE","Child Care - Food Preparation","10 FRONT ST W","Pass",3,"","2016-08-09","","","",""
"701",701,9000939,103858356,"BROOKFIELD MOTHERCRAFT PLACE","Child Care - Food Preparation","10 FRONT ST W","Pass",3,"","2016-11-30","","","",""
"702",702,9000939,103911034,"BROOKFIELD MOTHERCRAFT PLACE","Child Care - Food Preparation","10 FRONT ST W","Pass",3,"","2017-02-13","","","",""
"703",703,9000955,103556582,"BABY POINT LOUNGE","Banquet Facility","343 JANE ST ","Pass",3,"","2015-11-20","","","",""
"704",704,9000955,103714013,"BABY POINT LOUNGE","Banquet Facility","343 JANE ST ","Pass",3,"Operator fail to properly maintain rooms","2016-08-19","M - Minor","Notice to Comply"," "," "
"705",705,9000955,103832205,"BABY POINT LOUNGE","Banquet Facility","343 JANE ST ","Pass",3,"FAIL TO SANITIZE UTENSILS IN THIRD SINK O. REG  562/90 SEC. 74(C)","2016-12-15","S - Significant","Corrected During Inspection"," "," "
"706",706,9000955,103832205,"BABY POINT LOUNGE","Banquet Facility","343 JANE ST ","Pass",3,"Food handler fail to wear headgear","2016-12-15","M - Minor","Notice to Comply"," "," "
"707",707,9000955,103832205,"BABY POINT LOUNGE","Banquet Facility","343 JANE ST ","Pass",3,"Operator fail to properly maintain rooms","2016-12-15","M - Minor","Notice to Comply"," "," "
"708",708,9000962,103541644,"BACCHUS ROTI SHOP","Restaurant","1376 QUEEN ST W","Pass",2,"","2015-07-29","","","",""
"709",709,9000962,103732400,"BACCHUS ROTI SHOP","Restaurant","1376 QUEEN ST W","Pass",2,"Food handler fail to wear headgear","2016-05-24","M - Minor","Notice to Comply"," "," "
"710",710,9000962,103732400,"BACCHUS ROTI SHOP","Restaurant","1376 QUEEN ST W","Pass",2,"PROVIDE THERMOMETER NOT EASILY READABLE IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2016-05-24","S - Significant","Corrected During Inspection"," "," "
"711",711,9000962,103837814,"BACCHUS ROTI SHOP","Restaurant","1376 QUEEN ST W","Pass",2,"","2016-10-25","","","",""
"712",712,9000962,103896093,"BACCHUS ROTI SHOP","Restaurant","1376 QUEEN ST W","Pass",2,"Food handler fail to wear headgear","2017-01-20","M - Minor","Notice to Comply"," "," "
"713",713,9000962,103896093,"BACCHUS ROTI SHOP","Restaurant","1376 QUEEN ST W","Pass",2,"Operator fail to properly wash surfaces in rooms","2017-01-20","M - Minor","Notice to Comply"," "," "
"714",714,9000963,103537774,"BACK ALLEY BAR & GRILL","Restaurant","33 SAMOR RD ","Conditional Pass",2,"Operator fail to properly maintain mechanical washer","2015-07-23","S - Significant","Notice to Comply"," "," "
"715",715,9000963,103537774,"BACK ALLEY BAR & GRILL","Restaurant","33 SAMOR RD ","Conditional Pass",2,"Operator fail to properly wash equipment","2015-07-23","M - Minor","Notice to Comply"," "," "
"716",716,9000963,103537774,"BACK ALLEY BAR & GRILL","Restaurant","33 SAMOR RD ","Conditional Pass",2,"Operator fail to properly wash surfaces in rooms","2015-07-23","M - Minor","Notice to Comply"," "," "
"717",717,9000963,103537774,"BACK ALLEY BAR & GRILL","Restaurant","33 SAMOR RD ","Conditional Pass",2,"Operator fail to use proper utensils to ensure food safety","2015-07-23","S - Significant","Notice to Comply"," "," "
"718",718,9000963,103537786,"BACK ALLEY BAR & GRILL","Restaurant","33 SAMOR RD ","Conditional Pass",2,"Operator fail to properly maintain mechanical washer","2015-07-27","S - Significant","Notice to Comply"," "," "
"719",719,9000963,103539357,"BACK ALLEY BAR & GRILL","Restaurant","33 SAMOR RD ","Pass",2,"","2015-07-28","","","",""
"720",720,9000963,103626728,"BACK ALLEY BAR & GRILL","Restaurant","33 SAMOR RD ","Pass",2,"Operator fail to properly maintain rooms","2015-12-11","M - Minor","Notice to Comply"," "," "
"721",721,9000963,103626728,"BACK ALLEY BAR & GRILL","Restaurant","33 SAMOR RD ","Pass",2,"Operator fail to properly wash equipment","2015-12-11","M - Minor","Notice to Comply"," "," "
"722",722,9000963,103626728,"BACK ALLEY BAR & GRILL","Restaurant","33 SAMOR RD ","Pass",2,"Operator fail to properly wash surfaces in rooms","2015-12-11","M - Minor","Notice to Comply"," "," "
"723",723,9000963,103681055,"BACK ALLEY BAR & GRILL","Restaurant","33 SAMOR RD ","Pass",2,"","2016-02-29","","","",""
"724",724,9000963,103865179,"BACK ALLEY BAR & GRILL","Restaurant","33 SAMOR RD ","Pass",2,"","2016-12-12","","","",""
"725",725,9000980,103649062,"BAGEL PLUS","Restaurant","634 SHEPPARD AVE W","Pass",2,"Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a)","2016-01-27","NA - Not Applicable","Notice to Comply"," "," "
"726",726,9000980,103649062,"BAGEL PLUS","Restaurant","634 SHEPPARD AVE W","Pass",2,"OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2016-01-27","S - Significant","Corrected During Inspection"," "," "
"727",727,9000980,103649062,"BAGEL PLUS","Restaurant","634 SHEPPARD AVE W","Pass",2,"Operator fail to properly maintain equipment(NON-FOOD)","2016-01-27","M - Minor","Notice to Comply"," "," "
"728",728,9000980,103649062,"BAGEL PLUS","Restaurant","634 SHEPPARD AVE W","Pass",2,"Operator fail to properly maintain rooms","2016-01-27","M - Minor","Notice to Comply"," "," "
"729",729,9000980,103649062,"BAGEL PLUS","Restaurant","634 SHEPPARD AVE W","Pass",2,"Operator fail to properly wash equipment","2016-01-27","M - Minor","Notice to Comply"," "," "
"730",730,9000980,103692611,"BAGEL PLUS","Restaurant","634 SHEPPARD AVE W","Pass",2,"","2016-03-15","","","",""
"731",731,9000980,103904476,"BAGEL PLUS","Restaurant","634 SHEPPARD AVE W","Pass",2,"Operator fail to properly maintain rooms","2017-02-02","M - Minor","Notice to Comply"," "," "
"732",732,9000990,103500168,"THE BAGEL HOUSE","Restaurant","1548 BAYVIEW AVE ","Pass",2,"Food handler fail to wear headgear","2015-06-01","M - Minor","Notice to Comply"," "," "
"733",733,9000990,103546676,"THE BAGEL HOUSE","Restaurant","1548 BAYVIEW AVE ","Pass",2,"","2015-08-07","","","",""
"734",734,9000990,103616247,"THE BAGEL HOUSE","Restaurant","1548 BAYVIEW AVE ","Pass",2,"","2015-11-25","","","",""
"735",735,9000990,103747794,"THE BAGEL HOUSE","Restaurant","1548 BAYVIEW AVE ","Pass",2,"","2016-06-09","","","",""
"736",736,9000990,103862950,"THE BAGEL HOUSE","Restaurant","1548 BAYVIEW AVE ","Pass",2,"","2016-12-07","","","",""
"737",737,9000990,103924395,"THE BAGEL HOUSE","Restaurant","1548 BAYVIEW AVE ","Pass",2,"Operator fail to properly wash surfaces in rooms","2017-03-06","M - Minor","Notice to Comply"," "," "
"738",738,9000992,103665907,"WITHROW CHILDCARE CENTRE","Child Care - Catered","25 BAIN AVE ","Pass",2,"FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2016-02-03","S - Significant","Corrected During Inspection"," "," "
"739",739,9000992,103665907,"WITHROW CHILDCARE CENTRE","Child Care - Catered","25 BAIN AVE ","Pass",2,"OPERATE FOOD PREMISE - RINSE WATER TEMPERATURE THERMOMETER NOT EASILY READABLE O. REG  562/90 SEC. 77(B)","2016-02-03","S - Significant","Corrected During Inspection"," "," "
"740",740,9000992,103665907,"WITHROW CHILDCARE CENTRE","Child Care - Catered","25 BAIN AVE ","Pass",2,"Operator fail to properly maintain rooms","2016-02-03","M - Minor","Notice to Comply"," "," "
"741",741,9000992,103665907,"WITHROW CHILDCARE CENTRE","Child Care - Catered","25 BAIN AVE ","Pass",2,"Operator fail to properly wash equipment","2016-02-03","M - Minor","Notice to Comply"," "," "
"742",742,9000992,103869584,"WITHROW CHILDCARE CENTRE","Child Care - Catered","25 BAIN AVE ","Pass",2,"","2016-12-19","","","",""
"743",743,9000994,103559514,"BAIRRADA CHURRASQUEIRA","Restaurant","1002 COLLEGE ST ","Pass",3,"","2015-08-26","","","",""
"744",744,9000994,103839322,"BAIRRADA CHURRASQUEIRA","Restaurant","1002 COLLEGE ST ","Pass",3,"Operator fail to properly maintain rooms","2016-10-25","M - Minor","Notice to Comply"," "," "
"745",745,9000994,103952290,"BAIRRADA CHURRASQUEIRA","Restaurant","1002 COLLEGE ST ","Pass",3,"Operator fail to properly wash equipment","2017-04-20","M - Minor","Notice to Comply"," "," "
"746",746,9001004,103489303,"BAKERS BEST BAKERY","Bakery","4915 STEELES AVE E","Pass",2,"Operator fail to properly wash surfaces in rooms","2015-05-13","M - Minor","Notice to Comply"," "," "
"747",747,9001004,103489303,"BAKERS BEST BAKERY","Bakery","4915 STEELES AVE E","Pass",2,"STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81","2015-05-13","S - Significant","Corrected During Inspection"," "," "
"748",748,9001004,103667809,"BAKERS BEST BAKERY","Bakery","4915 STEELES AVE E","Pass",2,"FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2016-02-08","S - Significant","Corrected During Inspection"," "," "
"749",749,9001004,103667809,"BAKERS BEST BAKERY","Bakery","4915 STEELES AVE E","Pass",2,"Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a)","2016-02-08","NA - Not Applicable","Notice to Comply"," "," "
"750",750,9001004,103667809,"BAKERS BEST BAKERY","Bakery","4915 STEELES AVE E","Pass",2,"Operator fail to properly wash equipment","2016-02-08","M - Minor","Notice to Comply"," "," "
"751",751,9001004,103827966,"BAKERS BEST BAKERY","Bakery","4915 STEELES AVE E","Pass",2,"","2016-10-11","","","",""
"752",752,9001036,103515924,"FIERRA FOODS/BAKERY DELUXE","Bakery","50 MARMORA ST ","Pass",2,"","2015-06-19","","","",""
"753",753,9001036,103553965,"FIERRA FOODS/BAKERY DELUXE","Bakery","50 MARMORA ST ","Pass",2,"","2015-08-19","","","",""
"754",754,9001036,103673921,"FIERRA FOODS/BAKERY DELUXE","Bakery","50 MARMORA ST ","Pass",2,"","2016-02-11","","","",""
"755",755,9001036,103821489,"FIERRA FOODS/BAKERY DELUXE","Bakery","50 MARMORA ST ","Pass",2,"","2016-09-28","","","",""
"756",756,9001041,103469333,"BAKERY ON THE GO","Food Take Out","701 WARDEN AVE ","Pass",2,"","2015-04-28","","","",""
"757",757,9001041,103593137,"BAKERY ON THE GO","Food Take Out","701 WARDEN AVE ","Pass",2,"Operator fail to properly maintain rooms","2015-10-19","M - Minor","Notice to Comply"," "," "
"758",758,9001041,103593137,"BAKERY ON THE GO","Food Take Out","701 WARDEN AVE ","Pass",2,"Operator fail to properly wash equipment","2015-10-19","M - Minor","Notice to Comply"," "," "
"759",759,9001041,103783288,"BAKERY ON THE GO","Food Take Out","701 WARDEN AVE ","Pass",2,"Employee fail to wear headgear while working with food O. Reg  562/90 Sec. 65(1)(d)","2016-07-26","M - Minor","Notice to Comply"," "," "
"760",760,9001041,103783288,"BAKERY ON THE GO","Food Take Out","701 WARDEN AVE ","Pass",2,"Operator fail to properly wash surfaces in rooms","2016-07-26","M - Minor","Notice to Comply"," "," "
